chrom	pos	depth
20	4667333	13722
20	4667334	13726
20	4667335	13727
20	4667336	13699
20	4667337	13686
20	4667338	13608
20	4667339	13586
20	4667340	13609
20	4667341	13625
20	4667342	13661
20	4667343	13656
20	4667344	13663
20	4667345	13626
20	4667346	13634
20	4667347	13640
20	4667348	13623
20	4667349	13608
20	4667350	13584
20	4667351	13608
20	4667352	13604
20	4667353	13570
20	4667354	13603
20	4667355	13591
20	4667356	13612
20	4667357	13632
20	4667358	13621
20	4667359	13669
20	4667360	13642
20	4667361	13616
20	4667362	13574
20	4667363	13580
20	4667364	13586
20	4667365	13659
20	4667366	13746
20	4667367	13757
20	4667368	13665
20	4667369	13651
20	4667370	13678
20	4667371	13731
20	4667372	13740
20	4667373	13677
20	4667374	13575
20	4667375	13575
20	4667376	13579
20	4667377	13548
20	4667378	13493
20	4667379	13439
20	4667380	13401
20	4667381	13361
20	4667382	13338
20	4667383	13305
20	4667384	13291
20	4667385	13257
20	4667386	13295
20	4667387	13322
20	4667388	13335
20	4667389	13350
20	4667390	13373
20	4667391	13351
20	4667392	13272
20	4667393	13275
20	4667394	13307
20	4667395	13334
20	4667396	13347
20	4667397	13340
20	4667398	13313
20	4667399	13235
20	4667400	13171
20	4667401	13137
20	4667402	13093
20	4667403	13093
20	4667404	12997
20	4667405	12949
20	4667406	12948
20	4667407	12986
20	4667408	13095
20	4667409	13114
20	4667410	13113
20	4667411	13046
20	4667412	13002
20	4667413	12992
20	4667414	12999
20	4667415	12967
20	4667416	12913
20	4667417	12892
20	4667418	12927
20	4667419	12931
20	4667420	12964
20	4667421	12987
20	4667422	12996
20	4667423	13004
20	4667424	12967
20	4667425	12909
20	4667426	12915
20	4667427	12901
20	4667428	12855
20	4667429	12784
20	4667430	12784
20	4667431	12824
20	4667432	12866
20	4667433	12931
20	4667434	12973
20	4667435	13015
20	4667436	13077
20	4667437	13126
20	4667438	13099
20	4667439	13103
20	4667440	13141
20	4667441	13196
20	4667442	13266
20	4667443	13314
20	4667444	13331
20	4667445	13348
20	4667446	13346
20	4667447	13322
20	4667448	13288
20	4667449	13278
20	4667450	13228
20	4667451	13216
20	4667452	13236
20	4667453	13245
20	4667454	13219
20	4667455	13137
20	4667456	13057
20	4667457	13003
20	4667458	12992
20	4667459	13008
20	4667460	13084
20	4667461	13210
20	4667462	13245
20	4667463	13281
20	4667464	13279
20	4667465	13261
20	4667466	13264
20	4667467	13266
20	4667468	13232
20	4667469	13206
20	4667470	13221
20	4667471	13175
20	4667472	13204
20	4667473	13240
20	4667474	13310
20	4667475	13382
20	4667476	13423
20	4667477	13465
20	4667478	13494
20	4667479	13527
20	4667480	13482
20	4667481	13488
20	4667482	13557
20	4667483	13583
20	4667484	13632
20	4667485	13660
20	4667486	13674
20	4667487	13656
20	4667488	13645
20	4667489	13646
20	4667490	13691
20	4667491	13768
20	4667492	13836
20	4667493	13890
20	4667494	13931
20	4667495	13925
20	4667496	13905
20	4667497	13847
20	4667498	13829
20	4667499	13833
20	4667500	13903
20	4667501	13932
20	4667502	13950
20	4667503	13872
20	4667504	13875
20	4667505	13860
20	4667506	13876
20	4667507	13844
20	4667508	13826
20	4667509	13821
20	4667510	13860
20	4667511	13781
20	4667512	13730
20	4667513	13690
20	4667514	13735
20	4667515	13777
20	4667516	13701
20	4667517	13596
20	4667518	13509
20	4667519	13467
20	4667520	13493
20	4667521	13538
20	4667522	13578
20	4667523	13633
20	4667524	13658
20	4667525	13660
20	4667526	13644
20	4667527	13574
20	4667528	13575
20	4667529	13584
20	4667530	13597
20	4667531	13605
20	4667532	13611
20	4667533	13623
20	4667534	13609
20	4667535	13564
20	4667536	13615
20	4667537	13617
20	4667538	13547
20	4667539	13463
20	4667540	13427
20	4667541	13397
20	4667542	13328
20	4667543	13375
20	4667544	13474
20	4667545	13542
20	4667546	13529
20	4667547	13517
20	4667548	13596
20	4667549	13622
20	4667550	13676
20	4667551	13709
20	4667552	13729
20	4667553	13730
20	4667554	13726
20	4667555	13695
20	4667556	13706
20	4667557	13843
20	4667558	13880
20	4667559	13868
20	4667560	13802
20	4667561	13760
20	4667562	13719
20	4667563	13698
20	4667564	13819
20	4667565	13851
20	4667566	13799
20	4667567	13745
20	4667568	13743
20	4667569	13911
20	4667570	14106
20	4667571	14166
20	4667572	14111
20	4667573	14158
20	4667574	14181
20	4667575	14157
20	4667576	14085
20	4667577	13994
20	4667578	13938
20	4667579	13901
20	4667580	13922
20	4667581	13995
20	4667582	14071
20	4667583	14030
20	4667584	14026
20	4667585	13961
20	4667586	13914
20	4667587	13866
20	4667588	13798
20	4667589	13796
20	4667590	13766
20	4667591	13767
20	4667592	13846
20	4667593	13928
20	4667594	13949
20	4667595	13925
20	4667596	13953
20	4667597	13968
20	4667598	13955
20	4667599	13928
20	4667600	13896
20	4667601	13959
20	4667602	14026
20	4667603	14123
20	4667604	14197
20	4667605	14215
20	4667606	14215
20	4667607	14209
20	4667608	14193
20	4667609	14207
20	4667610	14233
20	4667611	14267
20	4667612	14276
20	4667613	14244
20	4667614	14264
20	4667615	14228
20	4667616	14161
20	4667617	14156
20	4667618	14141
20	4667619	14161
20	4667620	14194
20	4667621	14235
20	4667622	14261
20	4667623	14289
20	4667624	14248
20	4667625	14221
20	4667626	14259
20	4667627	14275
20	4667628	14315
20	4667629	14315
20	4667630	14254
20	4667631	14250
20	4667632	14275
20	4667633	14259
20	4667634	14296
20	4667635	14296
20	4667636	14309
20	4667637	14273
20	4667638	14210
20	4667639	14147
20	4667640	14092
20	4667641	14051
20	4667642	13998
20	4667643	13971
20	4667644	14017
20	4667645	14047
20	4667646	14041
20	4667647	13987
20	4667648	14005
20	4667649	14059
20	4667650	14011
20	4667651	13931
20	4667652	13964
20	4667653	13986
20	4667654	14010
20	4667655	14003
20	4667656	13985
20	4667657	13942
20	4667658	13876
20	4667659	13831
20	4667660	13841
20	4667661	13884
20	4667662	13957
20	4667663	13958
20	4667664	13934
20	4667665	13897
20	4667666	13907
20	4667667	13928
20	4667668	13863
20	4667669	13760
20	4667670	13665
20	4667671	13625
20	4667672	13667
20	4667673	13732
20	4667674	13743
20	4667675	13676
20	4667676	13576
20	4667677	13486
20	4667678	13480
20	4667679	13493
20	4667680	13549
20	4667681	13536
20	4667682	13420
20	4667683	13429
20	4667684	13526
20	4667685	13561
20	4667686	13585
20	4667687	13522
20	4667688	13504
20	4667689	13494
20	4667690	13472
20	4667691	13460
20	4667692	13454
20	4667693	13388
20	4667694	13341
20	4667695	13308
20	4667696	13283
20	4667697	13251
20	4667698	13241
20	4667699	13253
20	4667700	13227
20	4667701	13233
20	4667702	13214
20	4667703	13160
20	4667704	13145
20	4667705	13154
20	4667706	13181
20	4667707	13184
20	4667708	13176
20	4667709	13160
20	4667710	13124
20	4667711	13111
20	4667712	13118
20	4667713	13089
20	4667714	13027
20	4667715	12900
20	4667716	12793
20	4667717	12730
20	4667718	12762
20	4667719	12771
20	4667720	12812
20	4667721	12821
20	4667722	12809
20	4667723	12866
20	4667724	12947
20	4667725	13010
20	4667726	13016
20	4667727	12992
20	4667728	12950
20	4667729	12961
20	4667730	13002
20	4667731	13002
20	4667732	13002
20	4667733	12999
20	4667734	13051
20	4667735	13116
20	4667736	13174
20	4667737	13218
20	4667738	13228
20	4667739	13219
20	4667740	13187
20	4667741	13288
20	4667742	13310
20	4667743	13300
20	4667744	13348
20	4667745	13397
20	4667746	13428
20	4667747	13408
20	4667748	13411
20	4667749	13444
20	4667750	13446
20	4667751	13442
20	4667752	13427
20	4667753	13370
20	4667754	13310
20	4667755	13310
20	4667756	13367
20	4667757	13361
20	4667758	13376
20	4667759	13439
20	4667760	13448
20	4667761	13478
20	4667762	13561
20	4667763	13540
20	4667764	13549
20	4667765	13537
20	4667766	13511
20	4667767	13484
20	4667768	13544
20	4667769	13576
20	4667770	13605
20	4667771	13560
20	4667772	13540
20	4667773	13507
20	4667774	13497
20	4667775	13481
20	4667776	13460
20	4667777	13487
20	4667778	13443
20	4667779	13412
20	4667780	13426
20	4667781	13388
20	4667782	13319
20	4667783	13309
20	4667784	13331
20	4667785	13294
20	4667786	13320
20	4667787	13365
20	4667788	13406
20	4667789	13424
20	4667790	13350
20	4667791	13340
20	4667792	13382
20	4667793	13379
20	4667794	13387
20	4667795	13374
20	4667796	13323
20	4667797	13320
20	4667798	13262
20	4667799	13246
20	4667800	13211
20	4667801	13207
20	4667802	13151
20	4667803	13118
20	4667804	13102
20	4667805	13136
20	4667806	13157
20	4667807	13163
20	4667808	13203
20	4667809	13224
20	4667810	13144
20	4667811	13127
20	4667812	13116
20	4667813	13048
20	4667814	13038
20	4667815	13013
20	4667816	12977
20	4667817	12972
20	4667818	12923
20	4667819	12906
20	4667820	12970
20	4667821	13022
20	4667822	13029
20	4667823	13019
20	4667824	13011
20	4667825	12980
20	4667826	12966
20	4667827	12923
20	4667828	12921
20	4667829	12922
20	4667830	12865
20	4667831	12821
20	4667832	12882
20	4667833	12888
20	4667834	12911
20	4667835	12928
20	4667836	12906
20	4667837	12835
20	4667838	12741
20	4667839	12720
20	4667840	12753
20	4667841	12745
20	4667842	12770
20	4667843	12802
20	4667844	12696
20	4667845	12733
20	4667846	12712
20	4667847	12671
20	4667848	12667
20	4667849	12683
20	4667850	12675
20	4667851	12634
20	4667852	12593
20	4667853	12578
20	4667854	12580
20	4667855	12596
20	4667856	12648
20	4667857	12602
20	4667858	12584
20	4667859	12558
20	4667860	12542
20	4667861	12550
20	4667862	12552
20	4667863	12481
20	4667864	12451
20	4667865	12419
20	4667866	12399
20	4667867	12358
20	4667868	12374
20	4667869	12357
20	4667870	12276
20	4667871	12185
20	4667872	12108
20	4667873	12072
20	4667874	12066
20	4667875	12044
20	4667876	12032
20	4667877	12011
20	4667878	11961
20	4667879	11911
20	4667880	11846
20	4667881	11865
20	4667882	11832
20	4667883	11757
20	4667884	11685
20	4667885	11666
20	4667886	11682
20	4667887	11677
20	4667888	11668
20	4667889	11598
20	4667890	11490
20	4667891	11430
20	4667892	11494
20	4667893	11517
20	4667894	11443
20	4667895	11420
20	4667896	11436
20	4667897	11475
20	4667898	11482
20	4667899	11454
20	4667900	11449
20	4667901	11422
20	4667902	11388
20	4667903	11432
20	4667904	11493
20	4667905	11514
20	4667906	11523
20	4667907	11485
20	4667908	11401
20	4667909	11405
20	4667910	11464
20	4667911	11522
20	4667912	11529
20	4667913	11511
20	4667914	11397
20	4667915	11343
20	4667916	11421
20	4667917	11477
20	4667918	11463
20	4667919	11469
20	4667920	11480
20	4667921	11446
20	4667922	11489
20	4667923	11511
20	4667924	11551
20	4667925	11554
20	4667926	11546
20	4667927	11572
20	4667928	11544
20	4667929	11541
20	4667930	11544
20	4667931	11649
20	4667932	11748
20	4667933	11763
20	4667934	11774
20	4667935	11813
20	4667936	11868
20	4667937	11948
20	4667938	11989
20	4667939	12024
20	4667940	12076
20	4667941	12075
20	4667942	12129
20	4667943	12167
20	4667944	12208
20	4667945	12219
20	4667946	12228
20	4667947	12280
20	4667948	12389
20	4667949	12431
20	4667950	12451
20	4667951	12401
20	4667952	12303
20	4667953	12293
20	4667954	12388
20	4667955	12500
20	4667956	12546
20	4667957	12537
20	4667958	12564
20	4667959	12685
20	4667960	12719
20	4667961	12762
20	4667962	12804
20	4667963	12818
20	4667964	12828
20	4667965	12832
20	4667966	12859
20	4667967	12871
20	4667968	12935
20	4667969	12946
20	4667970	12989
20	4667971	13075
20	4667972	13097
20	4667973	13142
20	4667974	13152
20	4667975	13188
20	4667976	13223
20	4667977	13194
20	4667978	13175
20	4667979	13240
20	4667980	13300
20	4667981	13338
20	4667982	13413
20	4667983	13387
20	4667984	13396
20	4667985	13382
20	4667986	13373
20	4667987	13399
20	4667988	13414
20	4667989	13430
20	4667990	13409
20	4667991	13353
20	4667992	13324
20	4667993	13289
20	4667994	13239
20	4667995	13227
20	4667996	13281
20	4667997	13308
20	4667998	13311
20	4667999	13261
20	4668000	13236
20	4668001	13183
20	4668002	13186
20	4668003	13192
20	4668004	13192
20	4668005	13211
20	4668006	13247
20	4668007	13282
20	4668008	13315
20	4668009	13338
20	4668010	13292
20	4668011	13298
20	4668012	13314
20	4668013	13335
20	4668014	13252
20	4668015	13217
20	4668016	13250
20	4668017	13292
20	4668018	13361
20	4668019	13362
20	4668020	13373
20	4668021	13361
20	4668022	13359
20	4668023	13334
20	4668024	13344
20	4668025	13342
20	4668026	13321
20	4668027	13325
20	4668028	13296
20	4668029	13331
20	4668030	13315
20	4668031	13329
20	4668032	13271
20	4668033	13233
20	4668034	13187
20	4668035	13200
20	4668036	13225
20	4668037	13248
20	4668038	13254
20	4668039	13244
20	4668040	13269
20	4668041	13281
20	4668042	13223
20	4668043	13167
20	4668044	13201
20	4668045	13234
20	4668046	13214
20	4668047	13230
20	4668048	13234
20	4668049	13175
20	4668050	13161
20	4668051	13120
20	4668052	13044
20	4668053	12965
20	4668054	12966
20	4668055	12954
20	4668056	12905
20	4668057	12858
20	4668058	12836
20	4668059	12862
20	4668060	12921
20	4668061	12876
20	4668062	12790
20	4668063	12758
20	4668064	12737
20	4668065	12696
20	4668066	12637
20	4668067	12628
20	4668068	12625
20	4668069	12593
20	4668070	12581
20	4668071	12608
20	4668072	12615
20	4668073	12622
20	4668074	12608
20	4668075	12576
20	4668076	12574
20	4668077	12530
20	4668078	12474
20	4668079	12467
20	4668080	12475
20	4668081	12449
20	4668082	12411
20	4668083	12364
20	4668084	12334
20	4668085	12282
20	4668086	12290
20	4668087	12267
20	4668088	12222
20	4668089	12195
20	4668090	12202
20	4668091	12194
20	4668092	12174
20	4668093	12129
20	4668094	12048
20	4668095	11992
20	4668096	11952
20	4668097	11966
20	4668098	11947
20	4668099	11942
20	4668100	11897
20	4668101	11830
20	4668102	11781
20	4668103	11698
20	4668104	11629
20	4668105	11563
20	4668106	11503
20	4668107	11405
20	4668108	11312
20	4668109	11228
20	4668110	11156
20	4668111	11058
20	4668112	10961
20	4668113	10901
20	4668114	10819
20	4668115	10741
20	4668116	10657
20	4668117	10577
20	4668118	10493
20	4668119	10412
20	4668120	10324
20	4668121	10237
20	4668122	10176
20	4668123	10131
20	4668124	10049
20	4668125	9937
20	4668126	9812
20	4668127	9702
20	4668128	9584
20	4668129	9470
20	4668130	9419
20	4668131	9390
20	4668132	9313
20	4668133	9227
20	4668134	9125
20	4668135	9024
20	4668136	8954
20	4668137	8897
20	4668138	8824
20	4668139	8751
20	4668140	8662
20	4668141	8556
20	4668142	8395
20	4668143	8265
20	4668144	8178
20	4668145	8096
20	4668146	8006
20	4668147	7922
20	4668148	7803
20	4668149	7680
20	4668150	7574
20	4668151	7482
20	4668152	7371
20	4668153	7280
20	4668154	7170
20	4668155	7066
20	4668156	6965
20	4668157	6822
20	4668158	6728
20	4668159	6627
20	4668160	6518
20	4668161	6418
20	4668162	6325
20	4668163	6189
20	4668164	6072
20	4668165	5994
20	4668166	5887
20	4668167	5846
20	4668168	5786
20	4668169	5722
20	4668170	5649
20	4668171	5557
20	4668172	5503
20	4668173	5439
20	4668174	5341
20	4668175	5238
20	4668176	5165
20	4668177	5071
20	4668178	4976
20	4668179	4850
20	4668180	4747
20	4668181	4652
20	4668182	4541
20	4668183	4459
20	4668184	4348
20	4668185	4285
20	4668186	4190
20	4668187	4071
20	4668188	3950
20	4668189	3840
20	4668190	3721
20	4668191	498
20	4668192	3554
20	4668193	3474
20	4668194	3438
20	4668195	3402
20	4668196	3354
20	4668197	3334
20	4668198	3272
20	4668199	3228
20	4668200	3177
20	4668201	3142
20	4668202	3094
20	4668203	3053
20	4668204	3003
20	4668205	2979
20	4668206	2937
20	4668207	2894
20	4668208	2850
20	4668209	2792
20	4668210	2749
20	4668211	2701
20	4668212	2671
20	4668213	2620
20	4668214	2569
20	4668215	2508
20	4668216	2476
20	4668217	2430
20	4668218	2374
20	4668219	2332
20	4668220	2271
20	4668221	2219
20	4668222	2173
20	4668223	2146
20	4668224	2090
20	4668225	2043
20	4668226	2008
20	4668227	1964
20	4668228	1914
20	4668229	1872
20	4668230	1838
20	4668231	1808
20	4668232	1772
20	4668233	1739
20	4668234	1707
20	4668235	1677
20	4668236	1618
20	4668237	1622
20	4668238	1601
20	4668239	1562
20	4668240	1522
20	4668241	1507
20	4668242	1476
20	4668243	1442
20	4668244	1405
20	4668245	1385
20	4668246	1360
20	4668247	1320
20	4668248	1296
20	4668249	1270
20	4668250	1253
20	4668251	1220
20	4668252	1195
20	4668253	1182
20	4668254	1188
20	4668255	1192
20	4668256	1197
20	4668257	1189
20	4668258	1173
20	4668259	1165
20	4668260	1168
20	4668261	1165
20	4668262	1150
20	4668263	1145
20	4668264	1132
20	4668265	1132
20	4668266	1126
20	4668267	1117
20	4668268	1110
20	4668269	1109
20	4668270	1107
20	4668271	1112
20	4668272	1108
20	4668273	1105
20	4668274	1108
20	4668275	1107
20	4668276	1104
20	4668277	1096
20	4668278	1079
20	4668279	1072
20	4668280	1061
20	4668281	1058
20	4668282	1062
20	4668283	1069
20	4668284	1083
20	4668285	1080
20	4668286	1065
20	4668287	1066
20	4668288	1069
20	4668289	1084
20	4668290	1087
20	4668291	1082
20	4668292	1079
20	4668293	1083
20	4668294	1085
20	4668295	1092
20	4668296	1095
20	4668297	1100
20	4668298	1090
20	4668299	1094
20	4668300	1102
20	4668301	1120
20	4668302	1123
20	4668303	1127
20	4668304	1131
20	4668305	1142
20	4668306	1152
20	4668307	1161
20	4668308	1174
20	4668309	1176
20	4668310	1185
20	4668311	1195
20	4668312	1199
20	4668313	1213
20	4668314	1228
20	4668315	1231
20	4668316	1253
20	4668317	1274
20	4668318	1294
20	4668319	1288
20	4668320	1292
20	4668321	1305
20	4668322	1341
20	4668323	1355
20	4668324	1379
20	4668325	1404
20	4668326	1428
20	4668327	1445
20	4668328	1465
20	4668329	1494
20	4668330	1525
20	4668331	1545
20	4668332	1583
20	4668333	1616
20	4668334	1640
20	4668335	1678
20	4668336	1703
20	4668337	1749
20	4668338	1798
20	4668339	1831
20	4668340	1863
20	4668341	1894
20	4668342	1920
20	4668343	1963
20	4668344	1987
20	4668345	2009
20	4668346	2041
20	4668347	2105
20	4668348	2151
20	4668349	2176
20	4668350	2208
20	4668351	2255
20	4668352	2276
20	4668353	2314
20	4668354	2347
20	4668355	2387
20	4668356	2416
20	4668357	2451
20	4668358	2533
20	4668359	2577
20	4668360	2629
20	4668361	2685
20	4668362	2750
20	4668363	2795
20	4668364	2854
20	4668365	2930
20	4668366	2992
20	4668367	3052
20	4668368	3126
20	4668369	3183
20	4668370	3237
20	4668371	3301
20	4668372	3343
20	4668373	3381
20	4668374	3456
20	4668375	3518
20	4668376	3560
20	4668377	3645
20	4668378	3721
20	4668379	3775
20	4668380	3808
20	4668381	3849
20	4668382	3927
20	4668383	3988
20	4668384	4069
20	4668385	4191
20	4668386	4308
20	4668387	4392
20	4668388	4467
20	4668389	4539
20	4668390	4599
20	4668391	4656
20	4668392	4693
20	4668393	4759
20	4668394	4794
20	4668395	4848
20	4668396	4902
20	4668397	4948
20	4668398	4996
20	4668399	5049
20	4668400	5138
20	4668401	5211
20	4668402	5291
20	4668403	5358
20	4668404	5395
20	4668405	5442
20	4668406	5509
20	4668407	5598
20	4668408	5657
20	4668409	5685
20	4668410	5718
20	4668411	5769
20	4668412	5832
20	4668413	5907
20	4668414	5968
20	4668415	5984
20	4668416	6023
20	4668417	6090
20	4668418	6145
20	4668419	6185
20	4668420	6200
20	4668421	6241
20	4668422	6272
20	4668423	6304
20	4668424	6359
20	4668425	6418
20	4668426	6451
20	4668427	6495
20	4668428	6515
20	4668429	6549
20	4668430	6591
20	4668431	6623
20	4668432	6689
20	4668433	6726
20	4668434	6764
20	4668435	6780
20	4668436	6830
20	4668437	6897
20	4668438	6938
20	4668439	6954
20	4668440	7000
20	4668441	7038
20	4668442	7079
20	4668443	7106
20	4668444	7140
20	4668445	7162
20	4668446	7181
20	4668447	7198
20	4668448	7227
20	4668449	7249
20	4668450	7266
20	4668451	7283
20	4668452	7304
20	4668453	7333
20	4668454	7360
20	4668455	7391
20	4668456	7407
20	4668457	7416
20	4668458	7445
20	4668459	7477
20	4668460	7489
20	4668461	7494
20	4668462	7499
20	4668463	7515
20	4668464	7518
20	4668465	7546
20	4668466	7565
20	4668467	7584
20	4668468	7551
20	4668469	7544
20	4668470	7528
20	4668471	7529
20	4668472	7525
20	4668473	7510
20	4668474	7481
20	4668475	7461
20	4668476	7467
20	4668477	7473
20	4668478	7484
20	4668479	7467
20	4668480	7481
20	4668481	7479
20	4668482	7470
20	4668483	7446
20	4668484	7443
20	4668485	7442
20	4668486	7431
20	4668487	7434
20	4668488	7443
20	4668489	7448
20	4668490	7451
20	4668491	7439
20	4668492	7451
20	4668493	7419
20	4668494	7394
20	4668495	7383
20	4668496	7361
20	4668497	7350
20	4668498	7343
20	4668499	7381
20	4668500	7448
20	4668501	7470
20	4668502	7489
20	4668503	7487
20	4668504	7467
20	4668505	7478
20	4668506	7502
20	4668507	7484
20	4668508	7486
20	4668509	7473
20	4668510	7450
20	4668511	7434
20	4668512	7441
20	4668513	7437
20	4668514	7443
20	4668515	7453
20	4668516	7462
20	4668517	7473
20	4668518	7488
20	4668519	7528
20	4668520	7544
20	4668521	7560
20	4668522	7580
20	4668523	7566
20	4668524	7587
20	4668525	7618
20	4668526	7670
20	4668527	7726
20	4668528	7743
20	4668529	7725
20	4668530	7731
20	4668531	7749
20	4668532	7784
20	4668533	7790
20	4668534	7790
20	4668535	7799
20	4668536	7818
20	4668537	7844
20	4668538	7874
20	4668539	7885
20	4668540	7927
20	4668541	7965
20	4668542	7993
20	4668543	8023
20	4668544	8048
20	4668545	8072
20	4668546	8074
20	4668547	8079
20	4668548	8095
20	4668549	8102
20	4668550	8117
20	4668551	8126
20	4668552	8155
20	4668553	8156
20	4668554	8162
20	4668555	8207
20	4668556	8275
20	4668557	8320
20	4668558	8353
20	4668559	8391
20	4668560	8444
20	4668561	8496
20	4668562	8532
20	4668563	8551
20	4668564	8593
20	4668565	8666
20	4668566	8717
20	4668567	8764
20	4668568	8819
20	4668569	8855
20	4668570	8867
20	4668571	8903
20	4668572	8942
20	4668573	8967
20	4668574	9016
20	4668575	9032
20	4668576	9048
20	4668577	9071
20	4668578	9076
20	4668579	9088
20	4668580	9090
20	4668581	9096
20	4668582	9095
20	4668583	9095
20	4668584	9127
20	4668585	9162
20	4668586	9180
20	4668587	9188
20	4668588	9178
20	4668589	9195
20	4668590	9209
20	4668591	9234
20	4668592	9246
20	4668593	9248
20	4668594	9258
20	4668595	9266
20	4668596	9275
20	4668597	9272
20	4668598	9273
20	4668599	9287
20	4668600	9294
20	4668601	9284
20	4668602	9283
20	4668603	9286
20	4668604	9313
20	4668605	9315
20	4668606	9340
20	4668607	9342
20	4668608	9331
20	4668609	9339
20	4668610	9356
20	4668611	9375
20	4668612	9389
20	4668613	9413
20	4668614	9424
20	4668615	9455
20	4668616	9461
20	4668617	9462
20	4668618	9454
20	4668619	9470
20	4668620	9475
20	4668621	9500
20	4668622	9498
20	4668623	9484
20	4668624	9444
20	4668625	9435
20	4668626	9426
20	4668627	9421
20	4668628	9444
20	4668629	9433
20	4668630	9417
20	4668631	9389
20	4668632	9379
20	4668633	9382
20	4668634	9415
20	4668635	9414
20	4668636	9386
20	4668637	9364
20	4668638	9351
20	4668639	9385
20	4668640	9444
20	4668641	9424
20	4668642	9430
20	4668643	9455
20	4668644	9447
20	4668645	9403
20	4668646	9377
20	4668647	9359
20	4668648	9376
20	4668649	9371
20	4668650	9344
20	4668651	9359
20	4668652	9360
20	4668653	9343
20	4668654	9308
20	4668655	9289
20	4668656	9296
20	4668657	9304
20	4668658	9323
20	4668659	9327
20	4668660	9327
20	4668661	9307
20	4668662	9317
20	4668663	9303
20	4668664	9266
20	4668665	9243
20	4668666	9263
20	4668667	9262
20	4668668	9254
20	4668669	9254
20	4668670	9227
20	4668671	9247
20	4668672	9206
20	4668673	9169
20	4668674	9184
20	4668675	9225
20	4668676	9218
20	4668677	9173
20	4668678	9153
20	4668679	9143
20	4668680	9145
20	4668681	9137
20	4668682	9132
20	4668683	9119
20	4668684	9104
20	4668685	9087
20	4668686	9089
20	4668687	9071
20	4668688	9042
20	4668689	9022
20	4668690	9017
20	4668691	8973
20	4668692	8957
20	4668693	8929
20	4668694	8884
20	4668695	8845
20	4668696	8798
20	4668697	8769
20	4668698	8716
20	4668699	8678
20	4668700	8649
20	4668701	8621
20	4668702	8567
20	4668703	8509
20	4668704	8469
20	4668705	8422
20	4668706	8353
20	4668707	8284
20	4668708	8209
20	4668709	8142
20	4668710	8059
20	4668711	7978
20	4668712	7924
20	4668713	7845
20	4668714	7761
20	4668715	7701
20	4668716	7656
20	4668717	7590
20	4668718	7517
20	4668719	7437
20	4668720	7355
20	4668721	7304
20	4668722	7246
20	4668723	7190
20	4668724	7153
20	4668725	7097
20	4668726	7064
20	4668727	7029
20	4668728	6967
20	4668729	6900
20	4668730	6826
20	4668731	6736
20	4668732	6677
20	4668733	6631
20	4668734	6585
20	4668735	6530
20	4668736	6475
20	4668737	6411
20	4668738	6366
20	4668739	6306
20	4668740	6246
20	4668741	6186
20	4668742	6115
20	4668743	6069
20	4668744	6014
20	4668745	5908
20	4668746	5812
20	4668747	5743
20	4668748	5680
20	4668749	5628
20	4668750	5547
20	4668751	5431
20	4668752	5362
20	4668753	5257
20	4668754	5185
20	4668755	5080
20	4668756	4989
20	4668757	4902
20	4668758	4819
20	4668759	4733
20	4668760	4660
20	4668761	4580
20	4668762	4483
20	4668763	4404
20	4668764	4324
20	4668765	4260
20	4668766	4201
20	4668767	4117
20	4668768	4059
20	4668769	3991
20	4668770	3921
20	4668771	3867
20	4668772	3807
20	4668773	3738
20	4668774	3689
20	4668775	3627
20	4668776	3573
20	4668777	3520
20	4668778	3455
20	4668779	3357
20	4668780	3275
20	4668781	3204
20	4668782	3173
20	4668783	3129
20	4668784	3069
20	4668785	3024
20	4668786	2962
20	4668787	2899
20	4668788	2855
20	4668789	2812
20	4668790	2763
20	4668791	2712
20	4668792	2653
20	4668793	2605
20	4668794	2554
20	4668795	2502
20	4668796	2468
20	4668797	2427
20	4668798	2380
20	4668799	2344
20	4668800	2301
20	4668801	2270
20	4668802	2227
20	4668803	2198
20	4668804	2162
20	4668805	2113
20	4668806	2066
20	4668807	2035
20	4668808	1987
20	4668809	1954
20	4668810	1923
20	4668811	1876
20	4668812	1828
20	4668813	1790
20	4668814	1761
20	4668815	1726
20	4668816	1696
20	4668817	1652
20	4668818	1621
20	4668819	1599
20	4668820	1568
20	4668821	1522
20	4668822	1501
20	4668823	1481
20	4668824	1461
20	4668825	1425
20	4668826	1392
20	4668827	1366
20	4668828	1335
20	4668829	1299
20	4668830	1274
20	4668831	1263
20	4668832	1244
20	4668833	1237
20	4668834	1224
20	4668835	1201
20	4668836	1181
20	4668837	1167
20	4668838	1149
20	4668839	1132
20	4668840	1120
20	4668841	1105
20	4668842	1087
20	4668843	1075
20	4668844	1065
20	4668845	1055
20	4668846	1053
20	4668847	1041
20	4668848	1030
20	4668849	1015
20	4668850	997
20	4668851	982
20	4668852	972
20	4668853	969
20	4668854	970
20	4668855	961
20	4668856	955
20	4668857	949
20	4668858	940
20	4668859	935
20	4668860	933
20	4668861	932
20	4668862	928
20	4668863	921
20	4668864	923
20	4668865	918
20	4668866	923
20	4668867	921
20	4668868	918
20	4668869	920
20	4668870	916
20	4668871	915
20	4668872	897
20	4668873	887
20	4668874	883
20	4668875	886
20	4668876	888
20	4668877	891
20	4668878	892
20	4668879	887
20	4668880	884
20	4668881	896
20	4668882	908
20	4668883	909
20	4668884	913
20	4668885	927
20	4668886	933
20	4668887	928
20	4668888	920
20	4668889	917
20	4668890	932
20	4668891	933
